condition,drugName,avg_rating,review_count
Birth Control,Etonogestrel,5.808992154496077,3314
Birth Control,Falmina,4.916666666666667,24
Birth Control,Femcon Fe,8.166666666666666,6
Birth Control,Generess Fe,6.884615384615385,104
Birth Control,Gianvi,6.223684210526316,76
Birth Control,Gildess 1 / 20,4.333333333333333,3
Birth Control,Gildess 1.5 / 30,5.5,2
Birth Control,Gildess 24 Fe,4.0,2
Birth Control,Gildess Fe 1 / 20,4.588235294117647,153
Birth Control,Gildess Fe 1.5 / 30,4.888888888888889,18
Birth Control,Heather,9.75,4
Birth Control,Implanon,6.073059360730594,1095
Birth Control,Introvale,8.0,2
Birth Control,Jencycla,1.0,1
Birth Control,Jolessa,5.619047619047619,63
Birth Control,Jolivette,5.701754385964913,57
Birth Control,Juleber,6.0,2
Birth Control,Junel 1 / 20,6.666666666666667,6
Birth Control,Junel 1.5 / 30,5.5,4
Birth Control,Junel Fe 1 / 20,5.436781609195402,174
Birth Control,Junel Fe 1.5 / 30,5.590909090909091,22
Birth Control,Junel Fe 24,7.666666666666667,3
Birth Control,Kariva,5.963636363636364,55
Birth Control,Kyleena,7.4635761589403975,151
Birth Control,Larin 24 Fe,1.0,1
Birth Control,Larin Fe 1 / 20,3.3333333333333335,3
Birth Control,Larissia,4.0,1
Birth Control,Lessina,4.777777777777778,9
Birth Control,Levlen,5.0,8
Birth Control,Levonorgestrel,7.061061531235322,2129
Birth Control,Levora,6.6947368421052635,95
Birth Control,Liletta,5.952153110047847,209
Birth Control,Lillow,5.0,1
Birth Control,Lo / Ovral,4.125,8
Birth Control,Lo / Ovral-28,5.8,5
Birth Control,Lo Loestrin Fe,6.053973013493254,667
Birth Control,LoSeasonique,5.435897435897436,39
Birth Control,Loestrin 21 1 / 20,5.0,11
Birth Control,Loestrin 21 1.5 / 30,3.0,1
Birth Control,Loestrin 24 Fe,6.521739130434782,276
Birth Control,Loestrin Fe 1 / 20,7.0,4
Birth Control,Loestrin Fe 1.5 / 30,8.0,1
Birth Control,Lomedia 24 Fe,5.0,1
Birth Control,Loryna,5.666666666666667,18
Birth Control,Lutera,6.584615384615384,195
Birth Control,Lybrel,7.888888888888889,9
Birth Control,Lyza,6.340909090909091,44
Birth Control,Marlissa,5.5,6
Birth Control,Medroxyprogesterone,5.51593625498008,502
Birth Control,Mestranol / norethindrone,5.0,2
Birth Control,Mibelas 24 Fe,1.0,4
Birth Control,Microgestin 1 / 20,6.964285714285714,28
Birth Control,Microgestin 1.5 / 30,8.0,1
Birth Control,Microgestin Fe 1 / 20,5.74922600619195,323
Birth Control,Microgestin Fe 1.5 / 30,6.309523809523809,42
Birth Control,Minastrin 24 Fe,5.108974358974359,156
Birth Control,Mircette,4.0,5
Birth Control,Mirena,6.957512953367876,965
Birth Control,Mono-Linyah,6.333333333333333,6
Birth Control,Mononessa,6.2772277227722775,101
Birth Control,Natazia,6.758620689655173,29
Birth Control,Necon 1 / 35,6.357142857142857,14
Birth Control,Necon 1 / 50,2.6666666666666665,3
Birth Control,Necon 7 / 7 / 7,1.0,1
Birth Control,Nexplanon,5.679851093531875,2149
Birth Control,Nikki,4.2,5
Birth Control,Nora-Be,5.173076923076923,52
Birth Control,Norethindrone,5.328402366863905,338
Birth Control,Norlyda,6.0,1
Birth Control,Nortrel 1 / 35,4.833333333333333,12
Birth Control,Nortrel 7 / 7 / 7,3.25,4
Birth Control,NuvaRing,6.743548387096774,620
Birth Control,Ocella,6.294117647058823,68
Birth Control,Ogestrel-28,5.5,4
Birth Control,Orsythia,5.594405594405594,143
Birth Control,Ortho Cyclen,6.606060606060606,33
Birth Control,Ortho Evra,7.470319634703197,219
Birth Control,Ortho Micronor,5.8,50
Birth Control,Ortho Tri-Cyclen,5.793103448275862,87
Birth Control,Ortho Tri-Cyclen Lo,6.58659217877095,179
Birth Control,Ortho-Cept,7.2727272727272725,11
Birth Control,Ortho-Novum 1 / 35,8.5,2
Birth Control,Ortho-Novum 7 / 7 / 7,9.666666666666666,3
Birth Control,ParaGard,6.559782608695652,368
Birth Control,Philith,1.0,1
Birth Control,Pimtrea,5.5,2
Birth Control,Pirmella 1 / 35,1.0,1
Birth Control,Plan B,10.0,3
Birth Control,Portia,5.74,50
Birth Control,Previfem,5.090909090909091,11
Birth Control,Provera,10.0,1
Birth Control,Quasense,5.48,25
Birth Control,Rajani,8.0,1
Birth Control,Reclipsen,5.837837837837838,111
Birth Control,Safyral,6.093023255813954,43
Birth Control,Seasonale,5.95,20
Birth Control,Seasonique,6.090225563909774,133
Birth Control,Sharobel,5.2,10
Birth Control,Skyla,7.255474452554744,822
Birth Control,Sprintec,6.168981481481482,432
Birth Control,Sronyx,5.575,80
Birth Control,Tarina Fe 1 / 20,5.0476190476190474,21
Birth Control,Taytulla,4.6875,48
Birth Control,Tri-Estarylla,5.142857142857143,7
Birth Control,Tri-Linyah,4.625,8
Birth Control,Tri-Lo-Estarylla,1.0,1
Birth Control,Tri-Lo-Marzia,3.0,1
Birth Control,Tri-Lo-Sprintec,4.511627906976744,43
Birth Control,Tri-Previfem,4.965116279069767,86
Birth Control,Tri-Sprintec,6.178988326848249,257
Birth Control,TriNessa,6.267015706806283,191
Birth Control,TriNessa Lo,4.571428571428571,7
Birth Control,Trivora,7.142857142857143,7
Birth Control,Velivet,5.85,20
Birth Control,Vestura,4.5,2
Birth Control,Vienva,4.833333333333333,12
Birth Control,Viorele,5.076923076923077,26
Birth Control,Xulane,5.9937106918239,159
Birth Control,Yasmin,5.738095238095238,84
Birth Control,Yaz,5.74468085106383,188
Birth Control,Zarah,6.583333333333333,60
Birth Control,Zenchent,8.0,2
Birth Control,Zovia,5.666666666666667,30
Birth Control,Zovia 1 / 35,6.2,5
Birth Control,depo-subQ provera 104,1.0,1
Bladder Infection,Amoxicillin,7.666666666666667,3
Bladder Infection,Amoxil,6.5,2
Bladder Infection,Cefixime,1.0,1
Bladder Infection,Cefpodoxime,10.0,1
Bladder Infection,Cefprozil,1.5,2
Bladder Infection,Ceftin,10.0,1
Bladder Infection,Cefuroxime,10.0,1
Bladder Infection,Cefzil,1.0,1
Bladder Infection,Cephalexin,7.884615384615385,26
Bladder Infection,Cipro,4.611111111111111,18
Bladder Infection,Ciprofloxacin,5.0,62
Bladder Infection,Elmiron,3.5,2
Bladder Infection,Fosfomycin,7.0,9
Bladder Infection,Hiprex,7.857142857142857,7
Bladder Infection,Keflex,6.5,4
Bladder Infection,Levaquin,4.0,4
Bladder Infection,Levofloxacin,4.333333333333333,9
Bladder Infection,Macrobid,4.69620253164557,79
Bladder Infection,Macrodantin,8.0,2
Bladder Infection,Methenamine,8.0,6
Bladder Infection,Monurol,7.0,3
Bladder Infection,Nitrofurantoin,4.561643835616438,146
Bladder Infection,Norfloxacin,10.0,1
Bladder Infection,Pentosan polysulfate sodium,6.0,1
Bladder Infection,Trimethoprim,3.0,3
Bladder Infection,Vantin,10.0,1
Bleeding Disorde,Cyklokapron,10.0,1
Bleeding Disorde,Goserelin,10.0,1
Bleeding Disorde,Tranexamic acid,6.6,5
Blepharitis,Dexamethasone / neomycin / polymyxin b,10.0,2
Body Dysmorphic Disorde,Escitalopram,8.0,2
Body Dysmorphic Disorde,Fluoxetine,8.0,1
Body Dysmorphic Disorde,Geodon,1.0,1
Body Dysmorphic Disorde,Prozac,8.0,1
Body Dysmorphic Disorde,Sertraline,1.0,1
Body Dysmorphic Disorde,Ziprasidone,3.0,3
Body Imaging,Iohexol,7.0,1
Body Imaging,Omnipaque 350,7.0,1
Bone infection,Ampicillin / sulbactam,9.0,1
Bone infection,Cephalexin,7.0,1
Bone infection,Cipro,7.0,1
Bone infection,Ciprofloxacin,7.0,1
Bone infection,Cleocin HCl,9.0,1
Bone infection,Clindamycin,8.75,8
Bone infection,Dicloxacillin,4.0,1
Bone infection,Keflex,7.0,1
Bone infection,Metronidazole,6.0,3
Bone infection,Unasyn,9.0,1
Bone infection,Vancocin HCl,10.0,1
Bone infection,Vancomycin,4.0,2
Borderline Personality Disorde,Abilify,8.75,4
Borderline Personality Disorde,Aripiprazole,6.857142857142857,7
Borderline Personality Disorde,Asenapine,7.0,1
Borderline Personality Disorde,Buspirone,4.333333333333333,3
Borderline Personality Disorde,Citalopram,4.5,2
Borderline Personality Disorde,Clonazepam,9.0,1
Borderline Personality Disorde,Clozapine,7.333333333333333,3
Borderline Personality Disorde,Deplin,10.0,1
Borderline Personality Disorde,Diazepam,9.0,1
Borderline Personality Disorde,Divalproex sodium,9.0,1
Borderline Personality Disorde,Escitalopram,8.5,2
Borderline Personality Disorde,Fluoxetine,10.0,1
Borderline Personality Disorde,L-methylfolate,8.0,1
Borderline Personality Disorde,Lamotrigine,8.764705882352942,17
Borderline Personality Disorde,Latuda,9.0,2
Borderline Personality Disorde,Lithium,4.0,2
Borderline Personality Disorde,Lorazepam,8.0,1
Borderline Personality Disorde,Lurasidone,8.142857142857142,7
Borderline Personality Disorde,Olanzapine,7.454545454545454,11
Borderline Personality Disorde,Oxcarbazepine,7.0,1
Borderline Personality Disorde,Quetiapine,7.413043478260869,46
Borderline Personality Disorde,Risperdal,8.5,4
Borderline Personality Disorde,Risperidone,6.625,8
Borderline Personality Disorde,Seroquel,7.461538461538462,13
Borderline Personality Disorde,Sertraline,7.0,4
Borderline Personality Disorde,Topiramate,6.2,5
Borderline Personality Disorde,Zyprexa,9.0,1
Borderline Personality Disorde,Zyprexa Zydis,1.0,1
Bowel Preparation,Bisacodyl,5.925,40
Bowel Preparation,Bisacodyl / polyethylene glycol 3350 / potassium chloride / sodium bicarbonate / sodium chloride,1.0,2
Bowel Preparation,Citric acid / magnesium oxide / sodium picosulfate,6.135802469135802,81
Bowel Preparation,Colyte,1.0,1
Bowel Preparation,Correctol,9.0,2
Bowel Preparation,Dulcolax,4.846153846153846,26
Bowel Preparation,Dulcolax Laxative,3.6666666666666665,3
Bowel Preparation,Fleet Bisacodyl,1.0,1
Bowel Preparation,Fleet Enema,6.5,2
Bowel Preparation,GaviLyte-C,6.0,2
Bowel Preparation,GaviLyte-G,9.0,7
Bowel Preparation,GaviLyte-N,7.666666666666667,3
Bowel Preparation,GoLYTELY,6.4,15
Bowel Preparation,HalfLytely and Bisacodyl,1.0,1
Bowel Preparation,Magnesium sulfate / potassium sulfate / sodium sulfate,7.5584,625
Bowel Preparation,MiraLax,3.8333333333333335,6
Bowel Preparation,MoviPrep,6.99290780141844,141
Bowel Preparation,NuLYTELY,4.666666666666667,3
Bowel Preparation,OsmoPrep,7.5,4
Bowel Preparation,PEG-3350 with Electolytes,10.0,1
Bowel Preparation,PEG3350,8.0,1
Bowel Preparation,Polyethylene glycol 3350,5.166666666666667,6
Bowel Preparation,Polyethylene glycol 3350 with electrolytes,6.838383838383838,198
Bowel Preparation,Prepopik,6.0,82
Bowel Preparation,Senna,4.5,2
Bowel Preparation,Sodium biphosphate / sodium phosphate,5.857142857142857,7
Bowel Preparation,Suprep Bowel Prep Kit,7.463986599664992,597
Brain Tum,Afinitor,8.0,2
Brain Tum,Cisplatin,10.0,1
Brain Tum,Cyclophosphamide,10.0,1
Brain Tum,Cytoxan,10.0,1
Brain Tum,Everolimus,8.0,2
Brain Tum,Platinol,10.0,1
Breakthrough Pain,Actiq,8.714285714285714,7
Breakthrough Pain,Duragesic,8.0,1
Breakthrough Pain,Fentanyl,8.68421052631579,19
Breakthrough Pain,Fentora,9.333333333333334,3
Breakthrough Pain,Lazanda,10.0,1
Breakthrough Pain,Subsys,10.0,2
Breast Cance,Abraxane,9.666666666666666,3
Breast Cance,Adriamycin,9.0,1
Breast Cance,Afinitor,4.857142857142857,7
Breast Cance,Anastrozole,5.375,72
Breast Cance,Arimidex,6.068965517241379,29
Breast Cance,Aromasin,5.2727272727272725,11
Breast Cance,Capecitabine,5.333333333333333,3
Breast Cance,Docetaxel,3.4,5
Breast Cance,Doxorubicin,9.0,1
Breast Cance,Everolimus,6.4,5
Breast Cance,Exemestane,4.9375,32
Breast Cance,Femara,6.470588235294118,17
Breast Cance,Herceptin,10.0,1
Breast Cance,Letrozole,5.739130434782608,46
Breast Cance,Nolvadex,5.5,2
Breast Cance,Paclitaxel protein-bound,9.666666666666666,3
Breast Cance,Tamoxifen,5.518518518518518,27
Breast Cance,Taxol,7.0,1
Breast Cance,Taxotere,4.666666666666667,3
Breast Cance,Trastuzumab,10.0,1
Breast Cance,Xeloda,7.5,2
"Breast Cancer, Adjuvant",Femara,8.6,5
"Breast Cancer, Adjuvant",Letrozole,5.777777777777778,9
"Breast Cancer, Adjuvant",Leuprolide,2.0,1
"Breast Cancer, Adjuvant",Lupron,2.0,1
"Breast Cancer, Adjuvant",Tamoxifen,9.5,2
"Breast Cancer, Adjuvant",Trastuzumab,9.0,1
"Breast Cancer, Metastatic",Anastrozole,6.8,5
"Breast Cancer, Metastatic",Arimidex,9.0,1
"Breast Cancer, Metastatic",Avastin,9.0,3
"Breast Cancer, Metastatic",Bevacizumab,9.0,2
"Breast Cancer, Metastatic",Capecitabine,6.125,8
"Breast Cancer, Metastatic",Docetaxel,9.0,1
"Breast Cancer, Metastatic",Eribulin,9.5,6
"Breast Cancer, Metastatic",Faslodex,6.4,5
"Breast Cancer, Metastatic",Femara,6.833333333333333,6
"Breast Cancer, Metastatic",Fulvestrant,3.0,2
"Breast Cancer, Metastatic",Gemcitabine,7.0,1
"Breast Cancer, Metastatic",Gemzar,7.0,1
"Breast Cancer, Metastatic",Halaven,9.666666666666666,6
"Breast Cancer, Metastatic",Herceptin,10.0,1
"Breast Cancer, Metastatic",Ibrance,7.066666666666666,15
"Breast Cancer, Metastatic",Letrozole,7.2,10
"Breast Cancer, Metastatic",Paclitaxel,7.5,2
"Breast Cancer, Metastatic",Palbociclib,6.764705882352941,17
"Breast Cancer, Metastatic",Taxol,7.5,2
"Breast Cancer, Metastatic",Taxotere,9.0,1
"Breast Cancer, Metastatic",Trastuzumab,10.0,1
"Breast Cancer, Metastatic",Xeloda,5.0,6
"Breast Cancer, Palliative",Zoladex,6.5,2
"Breast Cancer, Prevention",Evista,10.0,1
"Breast Cancer, Prevention",Raloxifene,10.0,1
"Breast Cancer, Prevention",Tamoxifen,7.5,2
Bronchiectasis,Albuterol,3.7142857142857144,7
Bronchiectasis,Doryx,9.0,1
Bronchiectasis,Doxycycline,9.0,1
Bronchiectasis,ProAir RespiClick,1.0,3
Bronchiectasis,Ventolin HFA,9.0,1
Bronchitis,Amoxicillin,6.111111111111111,9
Bronchitis,Amoxicillin / clavulanate,7.25,24
Bronchitis,Amoxil,1.0,1
Bronchitis,Augmentin,8.846153846153847,13
Bronchitis,Avelox,5.85,20
Bronchitis,Azithromycin,6.49,100
Bronchitis,Azithromycin Dose Pack,6.714285714285714,7
Bronchitis,Bactrim,7.666666666666667,3
Bronchitis,Bactrim DS,6.0,1
Bronchitis,Beclomethasone,6.5,2
Bronchitis,Biaxin,5.076923076923077,13
Bronchitis,Biaxin XL,9.0,3
Bronchitis,Cedax,10.0,1
Bronchitis,Cefdinir,4.304347826086956,23
Bronchitis,Cefditoren,9.0,1
Bronchitis,Cefixime,1.0,1
Bronchitis,Cefprozil,9.0,2
Bronchitis,Ceftibuten,10.0,1
Bronchitis,Ceftin,6.0,2
Bronchitis,Ceftriaxone,5.5,2
Bronchitis,Cefuroxime,5.0,4
Bronchitis,Cefzil,8.0,1
Bronchitis,Cipro,5.285714285714286,7
Bronchitis,Ciprofloxacin,5.5,8
Bronchitis,Clarithromycin,4.709677419354839,62
Bronchitis,Doxycycline,5.473684210526316,19
Bronchitis,Ery-Tab,7.0,1
Bronchitis,Erythromycin,6.5,2
Bronchitis,Factive,1.0,2
Bronchitis,Gemifloxacin,4.0,3
Bronchitis,Guaifenesin,7.769230769230769,26
Bronchitis,Levaquin,4.675675675675675,37
Bronchitis,Levofloxacin,5.625,64
Bronchitis,Moxifloxacin,6.7272727272727275,22
Bronchitis,Mucinex,7.625,16
Bronchitis,Mucinex Maximum Strength,4.0,1
Bronchitis,Omnicef,5.0,5
Bronchitis,Qvar,6.5,2
Bronchitis,Rocephin,10.0,1
Bronchitis,Septra,8.0,1
Bronchitis,Sulfamethoxazole / trimethoprim,6.6,5
Bronchitis,Suprax,1.0,1
Bronchitis,Vantin,2.0,1
Bronchitis,Zithromax,6.666666666666667,30
Bronchospasm Prophylaxis,Albuterol,4.0,4
Bronchospasm Prophylaxis,Formoterol,10.0,1
Bronchospasm Prophylaxis,ProAir RespiClick,1.0,1
Bronchospasm Prophylaxis,Ventolin,1.0,1
Bronchospasm Prophylaxis,Vospire ER,2.0,1
Bulimia,Effexor XR,7.0,1
Bulimia,Fluoxetine,8.291666666666666,24
Bulimia,Prozac,7.777777777777778,18
Bulimia,Topamax,5.75,4
Bulimia,Topiramate,7.1,10
Bulimia,Venlafaxine,10.0,1
Bullous Pemphigoid,Doxycycline,9.0,1
Bullous Pemphigoid,Prednisone,10.0,1
Bullous Pemphigoid,Rituximab,5.0,2
Burning Mouth Syndrome,Amitriptyline,7.5,4
Burning Mouth Syndrome,Clonazepam,8.545454545454545,11
Burning Mouth Syndrome,Gabapentin,1.0,1
Burning Mouth Syndrome,Klonopin,9.0,3
"Burns, External",Aloe vera,10.0,1
"Burns, External",Dibucaine,9.0,1
"Burns, External",Lidocaine,10.0,1
"Burns, External",Nupercainal,9.0,1
"Burns, External",RadiaPlexRx,4.0,1
"Burns, External",Silvadene,10.0,4
"Burns, External",Silver sulfadiazine,10.0,35
"Burns, External",Sodium hyaluronate,4.0,1
"Burns, External",Solarcaine First Aid Medicated Spray,10.0,1
"Burns, External",Xylocaine Jelly,10.0,1
Bursitis,Indocin,5.5,2
Bursitis,Indomethacin,8.0,2
Bursitis,Naproxen,7.0,1
Bursitis,Prednisone,8.6,5
Bursitis,Trolamine salicylate,7.0,1
CMV Prophylaxis,Valacyclovir,7.0,1
CMV Prophylaxis,Valcyte,8.0,1
CMV Prophylaxis,Valganciclovir,8.0,1
CMV Prophylaxis,Valtrex,8.5,2
CNS Magnetic Resonance Imaging,Gadavist,1.0,1
CNS Magnetic Resonance Imaging,Gadobutrol,1.0,1
CNS Magnetic Resonance Imaging,Gadopentetate dimeglumine,1.0,1
CNS Magnetic Resonance Imaging,Magnevist,1.0,1
COPD,Aclidinium,9.5,6
COPD,Anoro Ellipta,9.615384615384615,13
COPD,Breo Ellipta,7.769230769230769,13
COPD,Daliresp,8.05,20
COPD,Fluticasone / vilanterol,6.769230769230769,13
COPD,Incruse Ellipta,4.666666666666667,3
COPD,Montelukast,6.0,3
COPD,Olodaterol,1.0,2
COPD,Olodaterol / tiotropium,5.888888888888889,9
COPD,Prednisone,9.0,5
COPD,Rayos,10.0,1
COPD,Roflumilast,8.238095238095237,21
COPD,Singulair,7.0,2
COPD,Stiolto Respimat,5.833333333333333,6
COPD,Striverdi Respimat,5.5,2
COPD,Symbicort,8.705882352941176,17
COPD,Tudorza Pressair,9.0,5
COPD,Umeclidinium,2.0,3
COPD,Umeclidinium / vilanterol,9.266666666666667,15
"COPD, Acute",Albuterol,6.25,8
"COPD, Acute",Alupent,9.0,1
"COPD, Acute",Azithromycin,8.0,2
"COPD, Acute",Azithromycin Dose Pack,8.0,1
"COPD, Acute",Epinephrine,9.333333333333334,3
"COPD, Acute",Levalbuterol,9.0,3
"COPD, Acute",Primatene Mist,10.0,2
"COPD, Acute",ProAir HFA,8.0,2
"COPD, Acute",ProAir RespiClick,1.0,2
"COPD, Acute",Proventil,6.0,2
"COPD, Acute",Ventolin,10.0,1
"COPD, Acute",Xopenex,9.0,3
"COPD, Maintenance",Aclidinium,9.25,4
"COPD, Maintenance",Advair Diskus,6.733333333333333,15
"COPD, Maintenance",Albuterol,6.7272727272727275,11
"COPD, Maintenance",Albuterol / ipratropium,7.0,21
"COPD, Maintenance",Atrovent,8.0,4
"COPD, Maintenance",Atrovent HFA,7.0,1
"COPD, Maintenance",Breo Ellipta,6.0,4
"COPD, Maintenance",Brovana,9.5,2
"COPD, Maintenance",Combivent,9.0,9
"COPD, Maintenance",Combivent Respimat,4.25,8
"COPD, Maintenance",Daliresp,5.6,10
"COPD, Maintenance",DuoNeb,9.5,2
"COPD, Maintenance",Fluticasone / salmeterol,7.071428571428571,14
"COPD, Maintenance",Fluticasone / vilanterol,5.2,5
"COPD, Maintenance",Foradil Aerolizer,9.666666666666666,3
"COPD, Maintenance",Ipratropium,7.8,5
"COPD, Maintenance",Levalbuterol,10.0,1
"COPD, Maintenance",Olodaterol / tiotropium,10.0,3
"COPD, Maintenance",Perforomist,8.0,2
"COPD, Maintenance",ProAir HFA,8.0,1
"COPD, Maintenance",ProAir RespiClick,1.0,1
"COPD, Maintenance",Proventil,8.0,1
"COPD, Maintenance",Proventil HFA,9.0,2
"COPD, Maintenance",Roflumilast,4.8,10
"COPD, Maintenance",Spiriva,6.846153846153846,39
"COPD, Maintenance",Spiriva Respimat,7.0,4
"COPD, Maintenance",Stiolto Respimat,10.0,2
"COPD, Maintenance",Symbicort,6.666666666666667,9
"COPD, Maintenance",Tiotropium,6.84,50
"COPD, Maintenance",Tudorza Pressair,9.333333333333334,3
"COPD, Maintenance",Ventolin,8.0,1
"COPD, Maintenance",Ventolin HFA,5.5,2
"COPD, Maintenance",Xopenex,10.0,1
Cachexia,Megestrol,9.0,1
Campylobacter Gastroenteritis,Floxin,10.0,1
Campylobacter Gastroenteritis,Ofloxacin,10.0,1
Cance,Adriamycin,10.0,1
Cance,Chaparral,10.0,1
Cance,Doxorubicin,10.0,1
Cance,Vincasar PFS,10.0,1
Cance,Vincristine,10.0,1
Candida Urinary Tract Infection,Diflucan,9.0,2
Candida Urinary Tract Infection,Fluconazole,7.0,4
Candidemia,Diflucan,9.333333333333334,3
Candidemia,Fluconazole,9.333333333333334,3
Candidemia,Itraconazole,8.0,1
Candidemia,Sporanox,8.0,1
Carcinoid Tum,Octreotide,9.333333333333334,3
Carcinoid Tum,Sandostatin,9.333333333333334,3
Cardiovascular Risk Reduction,Alirocumab,9.0,1
Cardiovascular Risk Reduction,Praluent,9.0,1
Cardiovascular Risk Reduction,Ramipril,7.5,2
Cardiovascular Risk Reduction,Simvastatin,1.0,1
Cataplexy,Sodium oxybate,9.333333333333334,3
Cataplexy,Venlafaxine,10.0,1
Cataplexy,Xyrem,9.5,2
Cerebral Edema,Dexamethasone,8.0,1
Cerebral Spasticity,Baclofen,10.0,2
Cerebral Spasticity,Gablofen,1.0,1
Cerebrovascular Insufficiency,Isoxsuprine,10.0,1
Cervical Dystonia,AbobotulinumtoxinA,8.0,2
Cervical Dystonia,Baclofen,5.333333333333333,6
Cervical Dystonia,Botox,7.368421052631579,19
Cervical Dystonia,Botulinum toxin type b,4.5,2
Cervical Dystonia,Dysport,8.0,2
Cervical Dystonia,IncobotulinumtoxinA,5.0,1
Cervical Dystonia,Lioresal,7.5,2
Cervical Dystonia,Lorazepam,7.0,2
Cervical Dystonia,Myobloc,1.0,1
Cervical Dystonia,OnabotulinumtoxinA,6.894736842105263,19
Chlamydia Infection,Azithromycin,7.6991525423728815,236
Chlamydia Infection,Azithromycin Dose Pack,2.0,1
Chlamydia Infection,Doxy 100,10.0,1
Chlamydia Infection,Doxycycline,7.3076923076923075,26
Chlamydia Infection,Zithromax,7.0,9
Cholera,Cipro,10.0,1
Cholera,Ciprofloxacin,10.0,1
Chronic Eosinophilic Leukemia,Gleevec,8.0,1
Chronic Eosinophilic Leukemia,Imatinib,8.0,1
Chronic Fatigue Syndrome,Amantadine,9.0,2
Chronic Fatigue Syndrome,Armodafinil,7.461538461538462,26
Chronic Fatigue Syndrome,Cymbalta,5.75,4
Chronic Fatigue Syndrome,Duloxetine,3.75,4
Chronic Fatigue Syndrome,Evening Primrose Oil,1.0,1
Chronic Fatigue Syndrome,Lisdexamfetamine,9.8,5
Chronic Fatigue Syndrome,Modafinil,7.6,20
Chronic Fatigue Syndrome,Nuvigil,8.0,19
Chronic Fatigue Syndrome,Provigil,7.0,5
Chronic Fatigue Syndrome,Vyvanse,10.0,2
Chronic Idiopathic Constipation,Plecanatide,7.606060606060606,33
Chronic Idiopathic Constipation,Trulance,8.037037037037036,27
Chronic Inflammatory Demyelinating Polyradiculoneuropathy,Gammagard,7.0,1
Chronic Inflammatory Demyelinating Polyradiculoneuropathy,Immune globulin intravenous,6.0,1
Chronic Inflammatory Demyelinating Polyradiculoneuropathy,Immune globulin intravenous and subcutaneous,7.0,1
Chronic Lymphocytic Leukemia,Bendamustine,10.0,1
Chronic Lymphocytic Leukemia,Chlorambucil,9.0,1
Chronic Lymphocytic Leukemia,Fludara,6.0,1
Chronic Lymphocytic Leukemia,Fludarabine,6.0,1
Chronic Lymphocytic Leukemia,Ibrutinib,5.375,8
Chronic Lymphocytic Leukemia,Imbruvica,4.857142857142857,7
Chronic Lymphocytic Leukemia,Leukeran,9.5,2
Chronic Lymphocytic Leukemia,Rituxan,9.0,2
Chronic Lymphocytic Leukemia,Rituximab,9.0,3
Chronic Myelogenous Leukemia,Bosulif,10.0,1
Chronic Myelogenous Leukemia,Busulfan,10.0,1
Chronic Myelogenous Leukemia,Cyclophosphamide,10.0,2
Chronic Myelogenous Leukemia,Cytoxan,10.0,1
Chronic Myelogenous Leukemia,Dasatinib,8.9,10
Chronic Myelogenous Leukemia,Gleevec,8.8125,16
Chronic Myelogenous Leukemia,Hydrea,10.0,1
Chronic Myelogenous Leukemia,Iclusig,5.0,1
Chronic Myelogenous Leukemia,Imatinib,8.75,16
Chronic Myelogenous Leukemia,Myleran,10.0,1
Chronic Myelogenous Leukemia,Nilotinib,7.705882352941177,17
Chronic Myelogenous Leukemia,Ponatinib,5.0,1
Chronic Myelogenous Leukemia,Sprycel,8.75,8
Chronic Myelogenous Leukemia,Tasigna,8.23076923076923,13
Chronic Myofascial Pain,Amitriptyline,10.0,2
Chronic Myofascial Pain,Cyclobenzaprine,5.0,6
Chronic Myofascial Pain,Naprosyn,3.0,1
Chronic Myofascial Pain,Naproxen,3.0,1
Chronic Pain,Acetaminophen / oxycodone,8.0,101
Chronic Pain,Actiq,8.0,1
Chronic Pain,Avinza,5.0,2
Chronic Pain,Belbuca,3.6,35
Chronic Pain,Buprenorphine,5.926470588235294,136
Chronic Pain,Butrans,6.508474576271187,59
Chronic Pain,Cymbalta,6.2063492063492065,63
Chronic Pain,Dazidox,10.0,1
Chronic Pain,Dilaudid,8.93939393939394,33
Chronic Pain,Dilaudid-HP,1.0,1
Chronic Pain,Dolophine,9.25,4
Chronic Pain,Duloxetine,6.333333333333333,66
Chronic Pain,Duragesic,8.1,20
Chronic Pain,Duramorph,4.0,1
Chronic Pain,Embeda,5.133333333333334,15
Chronic Pain,Endocet,9.0,6
Chronic Pain,Exalgo,8.3,20
Chronic Pain,Fentanyl,8.105882352941176,85
Chronic Pain,Fentanyl Transdermal System,7.724137931034483,29
Chronic Pain,Fentora,9.333333333333334,3
Chronic Pain,Hydromorphone,8.376811594202898,69
Chronic Pain,Infumorph,9.0,2
Chronic Pain,Kadian,8.4,10
Chronic Pain,MS Contin,8.181818181818182,33
Chronic Pain,Methadone,8.977011494252874,87
Chronic Pain,Methadone Diskets,9.714285714285714,7
Chronic Pain,Methadose,8.5,2
Chronic Pain,Morphine,7.639175257731959,97
Chronic Pain,Morphine / naltrexone,4.695652173913044,23
Chronic Pain,Naloxone / pentazocine,8.2,5
Chronic Pain,Oramorph SR,6.0,1
Chronic Pain,Oxaydo,8.0,1
Chronic Pain,OxyContin,7.882352941176471,51
Chronic Pain,Oxycodone,7.98876404494382,178
Chronic Pain,Oxyfast,10.0,2
Chronic Pain,Percocet,8.588235294117647,17
Chronic Pain,Prialt,1.0,1
Chronic Pain,Primlev,9.0,1
Chronic Pain,Roxicet,4.0,4
